id,SQ1,SQ2,SQ3,SQ3_n2,SQ3_n3,SQ4,SQ5,SQ5_m2,SQ5_m3,SQ5_m4,SQ5_m5,SQ5_m6,SQ5_m7,SQ5_m8,SQ6,SQ7,SQ8,SQ8_n2,SQ8_n3,SQ11,SQ12,SQ13,SQ14_1,SQ14,SQ15,SQ15_m2,SQ15_m3,SQ15_m4,SQ15_m5,SQ15_m6,SQ15_m7,SQ15_m8,SQ15_m9,C1,C2,C3,C4,C4_m2,C4_m3,C5,C5_m2,C5_m3,C6,C6_m2,C6_m3,C6_m4,C6_m5,C6_m6,C6_m7,C6_m8,C7,C7_m2,C7_m3,C7_m4,C7_m5,C8,C8_n2,C8_n3,C8_n4,C8_n5,C9,C10,C11,C12,C13,C14,C14_m2,C14_m3,C14_m4,C14_m5,C14_m6,C15,C15_n2,C15_n3,C15_n4,B1,B2,B2_n2,B2_n3,B2_n4,B2_n5,A1,A1_m2,A1_m3,A1_m4,A1_m5,A1_m6,A1_m7,A1_m8,A1_m9,A1_m10,A1_m11,A1_m12,A1_m13,A1_m14,A2,A2_m2,A2_m3,A3,A3_m2,A3_m3,B3,B3_m2,B3_m3,B3_m4,B3_m5,B3_m6,B3_m7,B3_m8,B4,B4_n2,B4_n3,B4_n4,B4_n5,B4_n6,B4_n7,B4_n8,B5,B5_n2,B5_n3,B5_n4,B5_n5,B5_n6,B5_n7,B5_n8,B6,B6_m2,B6_m3,B6_m4,B6_m5,B6_n2,B6_n2_m2,B6_n2_m3,B6_n2_m4,B6_n2_m5,B6_n3,B6_n3_m2,B6_n3_m3,B6_n3_m4,B6_n3_m5,B6_n4,B6_n4_m2,B6_n4_m3,B6_n4_m4,B6_n4_m5,B6_n5,B6_n5_m2,B6_n5_m3,B6_n5_m4,B6_n5_m5,B6_n6,B6_n6_m2,B6_n6_m3,B6_n6_m4,B6_n6_m5,B6_n7,B6_n7_m2,B6_n7_m3,B6_n7_m4,B6_n7_m5,B6_n8,B6_n8_m2,B6_n8_m3,B6_n8_m4,B6_n8_m5,G1,G2,G2_m2,G2_m3,G2_m4,G2_m5,G2_m6,G2_m7,G2_m8,G2_m9,G2_m10,G2_m11,G2_m12,G2_m13,G2_m14,G3,G3_m2,G3_m3,G3_m4,G3_m5,G4,G4_n2,G4_n3,G4_n4,G4_n5,G5,G5_n2,G5_n3,G5_n4,G5_n5,D2,D2_m2,D2_m3,D2_m4,D2_m5,D3,D3_n2,D3_n3,D3_n4,D3_n5,D4,D4_m2,D4_m3,D4_m4,D4_m5,D5,D5_n2,D5_n3,D6,D6_m2,D6_m3,D6_m4,D6_m5,D7,D7_m2,D8,D8_m2,D8_m3,D8_m4,D8_m5,D9,D9_n2,D10,D10_m2,D10_m3,D11,D11_m2,D11_m3,D11_m4,D11_m5,D12,D12_n2,D13,D13_m2,D13_m3,D14,D14_m2,D14_m3,D14_m4,D14_m5,D14_n2,D14_n2_m2,D14_n2_m3,D14_n2_m4,D14_n2_m5,D14_n3,D14_n3_m2,D14_n3_m3,D14_n3_m4,D14_n3_m5,D14_n4,D14_n4_m2,D14_n4_m3,D14_n4_m4,D14_n4_m5,D14_n5,D14_n5_m2,D14_n5_m3,D14_n5_m4,D14_n5_m5,D14_n6,D14_n6_m2,D14_n6_m3,D14_n6_m4,D14_n6_m5,D14_n7,D14_n7_m2,D14_n7_m3,D14_n7_m4,D14_n7_m5,D14_n8,D14_n8_m2,D14_n8_m3,D14_n8_m4,D14_n8_m5,D14_n9,D14_n9_m2,D14_n9_m3,D14_n9_m4,D14_n9_m5,D14_n10,D14_n10_m2,D14_n10_m3,D14_n10_m4,D14_n10_m5,D14_n11,D14_n11_m2,D14_n11_m3,D14_n11_m4,D14_n11_m5,D14_n12,D14_n12_m2,D14_n12_m3,D14_n12_m4,D14_n12_m5,D14_n13,D14_n13_m2,D14_n13_m3,D14_n13_m4,D14_n13_m5,D15,D16,D16_n2,D17,D18,D19,D20,D21,D22,D23,D24,D24_m2,D24_m3,D24_m4,D24_m5,D25,D26,D26_n2,D26_n3,D26_n4,D27,E1,E2,E2_m2,E2_m3,E2_m4,E2_m5,E2_m6,E2_m7,E3,E3_m2,E3_m3,E3_m4,E3_m5,E3_m6,E3_m7,F1,F2,F2_m2,F2_m3,F2_m4,F2_m5,F3,F3_n2,F3_n3,F3_n4,F3_n5,F4,Q1,Q1_m2,Q1_m3,Q1_m4,Q1_m5,Q1_m6,Q1_m7,Q2,Q2_n2,Q2_n3,Q2_n4,Q2_n5,Q2_n6,Q2_n7,Q3,Q4,Q5,Q6,Q7,XG5_1,XG5_2,XG5_3,XG5_4,XG4_1,XG4_2,XG4_3,XG4_4
102,3,31,42,5, ,2,8, , , , , , , ,4,3,2013,1, ,3,1,3,3,12,5,7, , , , , , , ,1,7,7,2,1,4,2,3,4,3, , , , , , , , ,2, , , , ,1, , , ,3,3, , , , , , , , , ,40,55,0,5,7,7,7,7,7, ,6, , , , , , , , , , , , , ,3,8,5,1,5,7,1,5,7,8, , , , ,2, , , ,3, ,4,1,7, , , ,7, ,7,7, , , , , ,41, , , , ,3, , , , ,4, , , , , , , , , ,8, , , , , , , , , , , , , , ,1,6, , , , , , , , , , , , , ,1,3,4, , ,1, ,1,1, ,4, ,4,4, ,3, , , , , , ,7, , , , , , , ,80,20,0,3, , , , ,2,3, , , , , , , , , , ,3, , , , ,1,30,4,5,2, , , , , ,1, , , , , , , , , ,1, , , , ,56, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,100,0,1,5,1, , ,1,1, , , , , , ,6,6,7,7,7,7, , , , , , , ,1, , , , , , ,2,9, , , , ,0,0,0,0,0,2,4, , , , , , ,0,0,0,10,0,0,90,2, , ,11,7,4,5,4,4,1,4,1,1
72,3,31,25,2, ,1,8, , , , , , , ,4,2,2013,7, ,1,1,4,4,10,1,3,4,5,6,7, , , ,3,7,7,13,8,3,2,8,3,3, , , , , , , , ,2, , , , ,1, , , ,1,1,3, , ,1, , , , , ,35,35,0,30,7,7,7,7,7,7,9, , , , , , , , , , , , , ,13,8,1,7,8,6,1,2,3,4,5,6,7,8,3,2,3,3,3,6,4,2,7,7,7,7,7,7,7,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1, , , , , , , , , , , , , ,1,2,3,4, ,1,3,1,1, ,4,1,1,1, ,1,2,3,4, ,7,6,7,7, , , , , , ,0,100,0,2, , , , ,3,2, , , , , , , , , , ,4,2, , , ,2,0,3,13,5, , , , , , , , , , ,34,35, , , , , , , , ,31, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11, , , , ,2,100,0,2, , ,2, ,2,2, , , , , , ,7,7,7,7,7,7, , , , , , , ,4, , , , , , ,6,11, , , , ,200,200,200,200,200,3,1, , , , , , ,50,0,0,0,0,0,50,2, , ,4,8,4,6,1,1,1,3,1,1
6,3,31,30,3, ,2,8, , , , , , , ,4,3,2013,7, ,3,1,1,2,13,1,2,3,4,5,7,8, , ,1,7,7,1,5,6,1,2,6,3, , , , , , , , ,2, , , , ,1, , , ,2,1,3, , ,1, , , , , ,20,70,0,10,7,7,7,7,7, ,9,11, , , , , , , , , , , , ,8,13,2,1,2,7,1,2,3,4,5,7,8, ,3,6,3,6,6, ,5,3,4,7,5,7,7, ,7,5, , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , , , , , , , , , , , ,2,9, , , , , , , , , , , , , ,1, , , , ,2, , , , ,3, , , , ,1, , , , ,7, , , , , , , , , , , , , , , , , ,1,2,7, , , , ,0,30,5,2,6,4, , , , ,0,20,6,5,2, , , , , ,31, , , , , , , , , , , , , , ,31, , , , ,23,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,30,70,2, , ,1,1,1,1, , , , , , ,5,7,5,7,7,7, , , , , , , ,1,2,3, , , , ,5,3, , , , ,50,100,200,300,400,3,1, , , , , , ,10,0,0,0,0,0,90,1,1,3,8,8,3,5,5,5,2,4,4,4
20,3,31,31,3, ,1,8, , , , , , , ,4,3,2013,8, ,3,1,3,3,13,1,2,3,4,5,6,7,8, ,1,7,7,5,4,3,3,4,1,3, , , , , , , , ,2, , , , ,1, , , ,3,1,1,17,4, , , , , , ,10,70,10,10,7,6,7,5,7, ,9,12, , , , , , , , , , , , ,13,3,11,2,7,8,1,2,3,4,5,6,7,8,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,9, , , , , , , , , , , , , ,1,3, , , ,2, ,2, , ,3, ,3, , ,1,3, , , ,5, ,5, , , , , , , ,40,40,20,8, , , , ,1,2,3, , , , ,1,0,4,5,1,4, , , , ,1,30,4,5,1,5, , , , , , , , , , , , , , ,30,23,20, , ,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,100,0,1,7,1, , ,2,1, , , , , , ,5,5,5,5,6,7, , , , , , , ,1, , , , , , ,5,3, , , , ,100,200,300,400,500,1,1,4, , , , , ,20,0,0,20,0,0,60,1,2, ,3,8,3,5,3,5,2,4,2,4
21,3,31,23,1, ,2,8, , , , , , , ,4,2,2013,8, ,3,1,3,3,13,2,5,7,8, , , , , ,1,7,7,2,4,7,1,8,2,3, , , , , , , , ,2,3, , , ,1,2, , ,3,3, , , , , , , , , ,20,60,0,20,7,6,6,6,6, ,6,9, , , , , , , , , , , , ,13,11,3,2,5,7,2,5,7,8, , , , , ,4, , ,5, ,3,3, ,6, , ,6, ,6,6,44, , , , , , , , , ,21,22, , , ,43, , , , , , , , , ,44,42, , , , , , , , , , , , , ,1,9, , , , , , , , , , , , , ,1, , , , ,1, , , , ,3, , , , ,1, , , , ,5, , , , , , , , , , , , , , , , , ,1,2,3, , , , ,1,30,8,1,4,4, , , , ,1,40,1,8,4,4, , , , , , , , , , , , , , ,20,29,23, , , , , , , , , , , , , , , , , ,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,100,0,1,7,1, , ,1,1, , , , , , ,5,6,6,6,7,7, , , , , , , ,1,2,3, , , , ,5,2, , , , ,250,500,1000,2000,3000,1,1,2, , , , , ,30,60,0,0,0,0,10,1,2, ,8,8,3,5,5,5,1,4,4,4
101,3,31,59,8, ,1,8, , , , , , , ,4,3,2013,8, ,1,1,5,5,10,1,7,8, , , , , , ,1,7,7,9,5,2,2,9,1,3, , , , , , , , ,2, , , , ,1, , , ,3,2, , , ,6, , , , , ,90,0,0,10,7,7,6,7,6,6,8,9, , , , , , , , , , , , ,12,13,5,7,8,1,1,7,8, , , , , ,4, , , , , ,3,4,7, , , , , ,7,7, , , , , ,41, , , , ,21, , , , ,4, , , , ,4, , , , ,41, , , , , , , , , , , , , , ,2,8,9, , , , , , , , , , , , ,3, , , , , , ,2, , , , ,3, , ,3, , , , , , ,7, , , , , , , ,100,0,0,2, , , , ,2,3, , , , , , , , , , ,4, , , , ,1,0,9,5,2, , , , , ,32, , , , , , , , , , , , , , ,51, , , , , , , , , , , , , , , , , , , ,4,5, , , , , , , , , , , , , , , , , , , , , , , ,3,100,0,1,7,1, , ,2,1, , , , , , ,4,5,5,7,6,7, , , , , , , ,1, , , , , , ,5,2, , , , ,0,0,100,200,300,2,6, , , , , , ,0,0,0,0,0,50,50,2, , ,11,8,5,5,3,5,4,4,2,4
67,3,31,32,3, ,1,8, , , , , , , ,4,3,2013,6, ,1,1,3,3,10,1,7, , , , , , , ,1,7,7,2,1,8,2,1,8,3, , , , , , , , ,2, , , , ,1, , , ,1,1,3, , ,1, , , , , ,25,25,0,50,7,7,7,7,7,7,4, , , , , , , , , , , , , ,2,10,6,7,2,8,1,6,7, , , , , ,3, , , , ,2,4, ,7, , , , ,7,7, , , , , , ,28,41,44, , ,41,44,28, , ,4, , , , ,41,44,28, , , , , , , , , , , , ,5, , , , ,1,4, , , , , , , , , , , , , ,1,2,3, , ,1,1,1, , ,4,4,4, , ,1,2,3, , ,7,7,7, , , , , , , ,20,0,80,2, , , , ,2,1,7, , , , ,2,0,1,8,4,10,4, , , ,2,0,4,3,8,4, , , , , , , , , ,1,5, , , ,7,1,3, , , , , , , , , , , , , , , , , ,36, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,100,0,1,3,1, , ,2,1, , , , , , ,7,7,7,7,7,7, , , , , , , ,3,4,6, , , , ,4,6, , , , ,50,100,150,200,250,1,9, , , , , , ,0,0,0,0,0,0,100,1,1,3,4,8,4,4,4,5,1,1,1,4
71,3,31,41,5, ,1,8, , , , , , , ,4,3,2013,2, ,3,1,1,2,13,1,2,3,4,5,7,8, , ,1,7,7,4,3,2,4,3,2,3, , , , , , , , ,2, , , , ,1, , , ,1,3, , , , , , , , , ,30,40,0,30,7,7,7,7,7, ,9, , , , , , , , , , , , , ,5,2,12,7,2,5,1,2,3,4,5,6,7,8,3,4,3,5,5,2,4,3,7,7,7,7,7,7,7,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,4,6, , , , , , , , , , , ,1,2,3,4, ,1,2,1,2, ,4,2,4,2, ,1,2,3,4, ,7,7,7,7, , , , , , ,80,10,10,2, , , , ,3,2, , , , , , , , , , ,4, , , , ,2,0,4,3,5, , , , , , , , , , ,3, , , , ,1, , , , ,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,100,0,2, , ,2, ,2,2, , , , , , ,7,7,7,7,7,7, , , , , , , ,6, , , , , , ,4,2, , , , ,200,300,400,500,600,1,1,4, , , , , ,10,0,0,20,0,0,70,1,1,4,11,8,4,2,4,2,1,2,1,2
73,3,31,42,5, ,2,8, , , , , , , ,4,2,2013,6, ,1,1,1,2,10,1,2,5,7, , , , , ,1,7,5,2,1,4,4,2,1,3, , , , , , , , ,2, , , , ,1, , , ,1,3, , , , , , , , , ,30,40,0,30,7,5,7,7,7,4,6, , , , , , , , , , , , , ,11,3,10,7,4,2,1,2,5,7, , , , ,3,5, , ,6, ,4, ,5,7, , ,7, ,6, , , , , , , , , , , ,3, , , , ,2,4, , , , , , , , ,54, , , , , , , , , ,5, , , , ,2,9, , , , , , , , , , , , , ,1, , , , ,2, , , , ,4, , , , ,1, , , , ,7, , , , , , , , , , , , , , , , , ,2,1,3,4,10, , ,3,0,1,6,2,3,10,4, , ,2,50,6,4,1,2,4, , , ,1, , , , , , , , , ,1,3,10, , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,100,0,2, , ,1,1,2,1, , , , , , ,7,5,6,7,7,7, , , , , , , ,4, , , , , , ,4,2, , , , ,60,95,148,230,340,1,9, , , , , , ,0,0,0,0,0,0,100,1,1,4,8,8,4,5,5,5,2,4,4,4
77,3,31,38,4, ,1,8, , , , , , , ,4,3,2013,6, ,3,1,1,2,13,4,7,8, , , , , , ,1,4,5,8,4,3,3,4,8,3, , , , , , , ,2, , , , , ,1, , , ,3,2, , , ,3, , , , , ,55,0,0,45,7,7,7,7,7, ,12, , , , , , , , , , , , , ,13,12,1,7,1,8,1,4,7,8, , , , ,2, , ,3, , ,4,3,7, , ,6, , ,7,5, , , , , ,41, , , , ,3, , , , , , , , , ,28, , , , ,4, , , , , , , , , , , , , , ,1,12, , , , , , , , , , , , , ,1,2,3,4, ,1,2,1,3, ,4,3,3,1, ,3, , , , , , ,7, , , , , , , ,40,20,40,2, , , , ,2,3, , , , , , , , , , ,2,4, , , ,2,0,4,8,3, , , , , , , , , , ,32, , , , ,7,2, , , , , , , , , , , , , , , , , , ,32,10,6, , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,100,0,2, , ,1,2,1,2, , , , , , ,6,7,6,7,6,6, , , , , , , ,3, , , , , , ,4,2, , , , ,55,60,70,75,78,2,9, , , , , , ,0,0,0,0,0,0,100,2, , ,2,8,4,3,3,6,1,2,1,3
82,3,31,27,2, ,2,8, , , , , , , ,4,1,2013,7, ,3,1,2,9,12,1,2,7, , , , , , ,1,4,5,8,1,2,1,8,4,3,6, , , , , , , ,2, , , , ,1, , , ,3,1,3, , ,3,5, , , , ,60,10,0,30,7,7,7,7,7, ,8,10, , , , , , , , , , , , ,1,13,5,2,5,7,1,2,5,7, , , , ,3,3, , ,2, ,4, ,7,6, , ,6, ,7, , , , , , , , , , , ,27, , , , ,2,9, , , , , , , , ,53, , , , , , , , , ,4, , , , ,2,8,9,10, , , , , , , , , , , ,1, , , , ,2, , , , ,4, , , , ,1, , , , ,5, , , , , , , , , , , , , , , , , ,2,3, , , , , , , , , , ,10, , , , ,2,0,8,1,9,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10,31, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,2,100,0,2, , ,1,1,2,1, , , , , , ,4,7,7,7,6,7, , , , , , , ,1,5,6, , , , ,4,13, , , , ,1600,1700,1800,1900,2000,1,4, , , , , , ,0,0,0,20,0,0,80,1,2, ,11,8,4,5,5,5,2,4,4,4
93,3,31,34,3, ,1,8, , , , , , , ,4,2,2013,7, ,3,1,1,2,13,1,2,4,5,6,7, , , ,1,6,6,3,5,4,2,3,4,3, , , , , , , , ,2, , , , ,1, , , ,3,3, , , , , , , , , ,20,70,0,10,7,6,7,4,5, ,1,4,12, , , , , , , , , , , ,12,13,8,7,6,2,1,2,3,5,6,7,8,4,3,4,2,3,5,5,5,2,5,5,5,5,5,5,5,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,4, , , , , , , , , , , , , ,1, , , , ,3, , , , ,4, , , , ,1, , , , ,4, , , , , , , , , , , , , , , , , ,1,2,17, , , , ,1,0,3,4,5,4, , , , ,1,40,3,4,5, , , , , , , , , , ,40,41, , , ,22, , , , ,23, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,100,0,2, , ,1,3,1,1, , , , , , ,4,4,4,4,4,7, , , , , , , ,1,2, , , , , ,4,2, , , , ,0,0,50,200,200,1,1,4, , , , , ,10,0,0,20,0,0,70,2, , ,11,8,6,5,5,5,3,4,4,4
2,3,31,27,2, ,2,8, , , , , , , ,4,3,2013,6, ,1,1,6,6,10,1,2,4,5,7, , , , ,1,7,7,1,2,4,1,2,4,3, , , , , , , , ,2, , , , ,1, , , ,3,3, , , , , , , , , ,50,25,0,25,7,7,7,7,7,7,4,6,9, , , , , , , , , , , ,3,11,13,2,5,7,1,2,4,5,7, , , ,5,5, ,4,6, ,3, ,5,5, ,5,5, ,5, , , , , , , , , , , ,2, , , , , , , , , , , , , , ,41, , , , , , , , , ,2, , , , ,1,4, , , , , , , , , , , , , ,1,3, , , ,1, ,1, , ,3, ,3, , ,1,3, , , ,5, ,5, , , , , , , ,30,40,30,3, , , , ,1,2,7, , , , ,1,30,1,3,2,3, , , , ,1,20,1,2,3,4, , , , ,1, , , , ,21,31, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,100,0,1,3,1, , ,1,1, , , , , , ,5,5,5,5,7,7, , , , , , , ,1, , , , , , ,3,3, , , , ,100,200,300,400,500,1,1,4, , , , , ,20,0,0,30,0,0,50,1,2, ,4,8,3,5,3,5,1,4,1,4
3,3,31,20,1, ,1,8, , , , , , , ,4,3,2013,8, ,3,1,1,2,13,1,2,5,7, , , , , ,1,7,7,4,9,10,4,8,10,3, , , , , , , , ,2, , , , ,1, , , ,2,3, , , , , , , , , ,15,70,0,15,7,5,7,7,6, ,6, , , , , , , , , , , , , ,13,11,3,5,2,7,1,2,5,7, , , , ,4,5, , ,6, ,3, ,6,6, , ,6, ,6, , , , , , , , , , , ,21, , , , ,43, , , , , , , , , ,41, , , , , , , , , ,6, , , , ,1,6, , , , , , , , , , , , , ,1, , , , ,1, , , , ,4, , , , ,1, , , , ,6, , , , , , , , , , , , , , , , , ,1,2,3, , , , ,0,30,9,4,10,4, , , , ,1,30,9,10,4, , , , , , , , , , , , , , , ,61, , , , , , , , , , , , , , , , , , , , , , , , ,15,17,31,32, ,5, , , , , , , , , , , , , , , , , , , ,1,100,0,2, , ,1,5,1,1, , , , , , ,5,6,6,6,6,7, , , , , , , ,1,2, , , , , ,3,3, , , , ,200,300,500,600,700,1,1,4, , , , , ,10,0,0,10,0,0,80,2, , ,9,8,4,5,5,5,1,4,4,4
4,3,31,32,3, ,2,8, , , , , , , ,4,2,2013,8, ,1,1,6,6,10,1,2,4,5,7,8, , , ,1,7,7,1,2,4,1,2,4,3, , , , , , , , ,2, , , , ,1, , , ,3,3, , , , , , , , , ,40,40,0,20,7,7,7,7,7,7,4,9,12, , , , , , , , , , , ,12,13,1,1,5,7,1,2,4,5,7,8, , ,4,4, ,3,6, ,3,3,6,6, ,4,7, ,5,4, , , , , , , , , , ,2, , , , , , , , , , , , , , ,41, , , , , , , , , , , , , , ,1,4, , , , , , , , , , , , , ,1,3, , , ,1, ,1, , ,1, ,1, , ,1,3, , , ,5, ,5, , , , , , , ,20,40,40,3, , , , ,1,2,3, , , , ,1,30,1,4,9,4, , , , ,1,20,1,4,9,4, , , , , , , , , , , , , , ,22,23,29, , , , , , , , , , , , , , , , , , , , , , ,15,16, , , , , , , , , , , , , , , , , , , , , , , ,1,100,0,1,3,1, , ,1,1, , , , , , ,5,5,5,5,7,7, , , , , , , ,1, , , , , , ,3,3, , , , ,10,20,30,40,50,2,1,4, , , , , ,10,0,0,40,0,0,50,1,2, ,11,8,1,5,1,5,1,4,1,4
14,3,31,26,2, ,1,8, , , , , , , ,4,3,2013,8, ,1,1,6,6,10,1,2,3,4,5,6,7,8, ,1,7,7,2,3,4,2,3,4,3,6, , , , , , , ,2, , , , ,1, , , ,3,1,1,20,4, , , , , , ,30,30,20,20,7,7,7,7,7,7,4, , , , , , , , , , , , , ,3,11,13,1,4,7,1,2,3,4,5,6,7,8,4,4,4,4,4,4,3,4,5,6,6,6,6,5,5,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,4,12, , , , , , , , , , , , ,1,3, , , ,1, ,1, , ,3, ,3, , ,1,3, , , ,5, ,7, , , , , , , ,25,25,50,2, , , , ,1,2,3, , , , ,2,30,4,5,3,3, , , , ,1,30,3,2,5, , , , , ,1,3, , , ,3,21, , , ,22,23, , , ,41, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,100,0,1,3,1, , ,1,1, , , , , , ,5,5,5,5,7,7, , , , , , , ,1,2, , , , , ,3,3, , , , ,100,200,300,400,500,1,1,4, , , , , ,20,0,0,30,0,0,50,1,2, ,11,8,3,5,3,5,1,4,1,4
17,3,31,29,2, ,1,8, , , , , , , ,4,3,2013,8, ,1,1,4,4,10,1,2,3,7, , , , , ,1,3,4,3,5,4,2,3,1,3, , , , , , , , ,2, , , , ,1, , , ,3,1,2,20,5, , , , , , ,10,50,10,30,7,7,7,7,7,7,6,12, , , , , , , , , , , , ,13,10,11,7,2,1,1,2,3,7, , , , ,6,4,3, , , ,6, ,7,6,5, , , ,5, , , , , , , , , , , , , , , , ,4,45, , , ,45, , , , ,45, , , , , , , , , ,10, , , , ,1,12, , , , , , , , , , , , , ,1, , , , ,1, , , , ,4, , , , ,1, , , , ,5, , , , , , , , , , , , , , , , , ,1,2,16, , , , ,1,0,5,1,2,4, , , , ,0,50,5,1,2,4, , , , ,6,1,5, , , , , , , , , , , , ,31,32,23, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,100,0,1,1,1, , ,2,1, , , , , , ,5,5,5,5,7,7, , , , , , , ,1,2, , , , , ,3,2, , , , ,300,350,400,450,500,1,1,2,4, , , , ,10,10,0,20,0,0,60,2, , ,3,8,4,5,5,5,1,4,4,4
39,3,31,42,5, ,1,8, , , , , , , ,4,1,2013,8, ,3,1,2,9,12,2,5,7, , , , , , ,1,7,7,3,4,5,3,4,5,3, , , , , , , , ,2, , , , ,1, , , ,3,3, , , , , , , , , ,50,25,0,25,7,7,7,6,6, ,4,6,8,9,12, , , , , , , , , ,3,11,13,2,5,7,2,5,7, , , , , , ,4, , ,4, ,3, , ,6, , ,7, ,7, ,2, , , , , , , , , ,6, , , , ,4, , , , , , , , , ,4, , , , , , , , , ,51, , , , ,1,4,6,9,12, , , , , , , , , , ,1, , , , ,1, , , , ,1, , , , ,1, , , , ,5, , , , , , , , , , , , , , , , , ,1,2,3, , , , ,2,0,4,3,2,4, , , , ,1,40,3,4,2, , , , , ,1, , , , ,4, , , , ,22,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,100,0,1,3,1, , ,1,1, , , , , , ,5,5,5,5,7,7, , , , , , , ,1, , , , , , ,3,3, , , , ,20,30,40,50,60,1,9, , , , , , ,0,0,0,0,0,0,100,1,1,5,6,8,1,5,5,5,1,4,4,4
45,3,31,28,2, ,1,8, , , , , , , ,4,3,2013,8, ,3,1,3,3,12,1,2,5,6,7, , , , ,1,7,7,5,4,3,3,2,4,2,3, , , , , , , ,2, , , , ,1, , , ,3,3, , , , , , , , , ,25,65,0,10,7,5,5,6,6, ,4,12, , , , , , , , , , , , ,11,13,3,2,7,1,1,2,5,7,6, , , ,3,3, , ,6,4,3, ,5,5, , ,5,4,5, , , , , , , , , , , ,21, , , , ,43, , , , , , , , , , , , , , , , , , , ,51, , , , ,1,4,12, , , , , , , , , , , , ,1, , , , ,1, , , , ,3, , , , ,1, , , , ,4, , , , , , , , , , , , , , , , , ,1,2,3, , , , ,1,20,5,4,3,3, , , , ,1,20,5,3,4, , , , , , , , , , ,41,43, , , ,65,61,67,68,23,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,100,0,2, , ,1,1,1,1, , , , , , ,4,4,4,4,4,7, , , , , , , ,1,2,3, , , , ,3,2, , , , ,10,20,30,40,50,1,1,4, , , , , ,25,0,0,25,0,0,50,2, , ,11,8,3,5,5,5,1,4,4,4
51,3,31,20,1, ,1,8, , , , , , , ,4,3,2013,4, ,3,1,1,2,13,1,2,3,4,5,6,7, , ,2,5,4,10,4,9,9,11,4,3, , , , , , , , ,2, , , , ,1, , , ,3,2, , , ,3, , , , , ,0,40,0,60,6,6,7,7,7, ,6, , , , , , , , , , , , , ,3,11,8,4,7,8,1,2,3,4,5,6,7, ,3,6,5,6,6,4,4, ,5,6,7,6,7,6,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,24, , , ,1,6,12, , , , , , , , , , , , ,1,3, , , ,1, ,1, , ,4, ,4, , ,1,3, , , ,7, ,7, , , , , , , ,20,0,80,4, , , , ,2,3, , , , , , , , , , ,4,5, , , ,2,50,11,10,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,3, , , ,6, , , , ,1, , , , , , , , , , , , , , ,2,100,0,2, , ,2, ,2,1, , , , , , ,6,7,6,7,6,6, , , , , , , ,5, , , , , , ,3,6, , , , ,40,80,120,160,220,3,1,4, , , , , ,10,0,0,10,0,0,80,2, , ,1,8,4,5,4,5,1,4,1,4
